"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Evening workout 🏋️","21 Feb 2026, 18:44","21 Feb 2026, 20:07","","Shrug (Barbell)",,"",2,"normal",120,10,,,
"Evening workout 🏋️","21 Feb 2026, 18:44","21 Feb 2026, 20:07","","Shrug (Barbell)",,"",3,"normal",100,23,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",0,"warmup",20,20,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",1,"warmup",40,14,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",2,"warmup",60,3,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",3,"normal",90,10,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",4,"normal",90,10,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",5,"normal",90,9,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Bench Press (Barbell)",,"",6,"normal",80,8,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Preacher Curl (Barbell)",,"Actual preacher bench",0,"warmup",20,12,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Preacher Curl (Barbell)",,"Actual preacher bench",1,"normal",42.5,7,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Preacher Curl (Barbell)",,"Actual preacher bench",2,"normal",40,8,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Preacher Curl (Barbell)",,"Actual preacher bench",3,"normal",37.5,8,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Preacher Curl (Barbell)",,"Actual preacher bench",4,"normal",30,14,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Incline Chest Press (Machine)",,"",0,"normal",90.4,5,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Incline Chest Press (Machine)",,"",1,"normal",110.8,5,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Incline Chest Press (Machine)",,"",2,"normal",100.8,8,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Incline Chest Press (Machine)",,"",3,"normal",90.8,6,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Seated Incline Hammer Curl (Dumbbell)",,"",0,"normal",35,7,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Seated Incline Hammer Curl (Dumbbell)",,"",1,"normal",30,12,,,
"Evening workout 🏋️","20 Feb 2026, 20:49","20 Feb 2026, 21:41","","Chest Dip (Weighted)",,"",0,"normal",,18,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",0,"warmup",20,20,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",1,"warmup",40,8,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",2,"warmup",60,4,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",3,"warmup",80,2,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",4,"normal",120,8,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",5,"normal",130,3,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Squat (Barbell)",,"With belt",6,"normal",120,7,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Front Squat",,"",0,"normal",60,1,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Front Squat",,"",1,"normal",80,1,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Front Squat",,"",2,"normal",80,1,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Front Squat",,"",3,"normal",60,10,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Leg Press (Machine)",,"",0,"warmup",100,5,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Leg Press (Machine)",,"",1,"normal",170,8,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Leg Press (Machine)",,"",2,"normal",210,6,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Leg Press (Machine)",,"",3,"normal",250,4,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Leg Press (Machine)",,"",4,"normal",190,12,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Adduction (Machine)",0,"",0,"warmup",10,10,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Adduction (Machine)",0,"",1,"normal",15,10,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Adduction (Machine)",0,"",2,"normal",20,10,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Adduction (Machine)",0,"",3,"normal",20,10,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Abduction (Machine)",0,"",0,"warmup",15,12,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Abduction (Machine)",0,"",1,"normal",35,14,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Abduction (Machine)",0,"",2,"normal",45,12,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Hip Abduction (Machine)",0,"",3,"normal",45,12,,,
"Evening workout 🏋️","19 Feb 2026, 18:46","19 Feb 2026, 20:11","","Seated Leg Curl (Machine)",,"",0,"normal",65,12,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Bent Over Row (Barbell)",0,"Loose form",0,"warmup",40,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Bent Over Row (Barbell)",0,"Loose form",1,"warmup",40,5,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Bent Over Row (Barbell)",0,"Loose form",2,"normal",80,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Bent Over Row (Barbell)",0,"Loose form",3,"normal",80,9,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Bent Over Row (Barbell)",0,"Loose form",4,"normal",70,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Bent Over Row (Barbell)",0,"Loose form",5,"normal",70,11,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",0,"warmup",25,12,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",1,"normal",45,2,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",2,"dropset",50,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",3,"normal",50,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",4,"normal",50,9,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",5,"failure",50,9,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",6,"dropset",35,2,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Rope Pushdown",0,"The code",7,"dropset",25,3,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Pull Up",1,"",0,"normal",,8,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Pull Up",1,"",1,"normal",,8,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Pull Up",1,"",2,"normal",,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Deadlift (Barbell)",1,"",0,"warmup",70,8,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Deadlift (Barbell)",1,"",1,"warmup",100,3,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Deadlift (Barbell)",1,"",2,"normal",120,8,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Deadlift (Barbell)",1,"",3,"normal",100,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Extension (Cable)",,"",0,"normal",40,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Triceps Extension (Cable)",,"",1,"normal",40,10,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,14,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,9,,,
"Evening workout 🏋️","17 Feb 2026, 18:55","17 Feb 2026, 19:45","","Seated Cable Row - V Grip (Cable)",,"",2,"dropset",60,4,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",0,"warmup",20,20,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",1,"warmup",40,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",2,"warmup",60,2,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",3,"normal",90,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",4,"normal",90,9,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",5,"normal",90,8,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Bench Press (Barbell)",,"",6,"failure",80,11,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Preacher Curl (Barbell)",0,"",0,"warmup",20,14,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Preacher Curl (Barbell)",0,"",1,"normal",40,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Preacher Curl (Barbell)",0,"",2,"normal",40,7,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Preacher Curl (Barbell)",0,"",3,"normal",37,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Preacher Curl (Barbell)",0,"",4,"normal",37,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Preacher Curl (Barbell)",0,"",5,"normal",34,11,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Chest Dip (Weighted)",0,"",0,"normal",30,8,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Chest Dip (Weighted)",0,"",1,"normal",25,8,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Chest Dip (Weighted)",0,"",2,"normal",25,8,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Chest Dip (Weighted)",0,"",3,"normal",,16,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Seated Palms Up Wrist Curl",1,"",0,"warmup",20,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Seated Palms Up Wrist Curl",1,"",1,"normal",35,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Seated Palms Up Wrist Curl",1,"",2,"normal",35,8,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Seated Palms Up Wrist Curl",1,"",3,"normal",30,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Incline Chest Press (Machine)",1,"The code",0,"normal",40,10,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Incline Chest Press (Machine)",1,"The code",1,"normal",40,12,,,
"Evening workout 🏋️","16 Feb 2026, 19:49","16 Feb 2026, 20:52","","Incline Chest Press (Machine)",1,"The code",2,"normal",45,13,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Squat (Barbell)",,"",0,"warmup",20,16,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Squat (Barbell)",,"",1,"warmup",40,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Squat (Barbell)",,"",2,"normal",102.5,12,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Squat (Barbell)",,"",3,"normal",102.5,12,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Squat (Barbell)",,"",4,"normal",102.5,12,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Overhead Press (Barbell)",,"",0,"warmup",20,14,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Overhead Press (Barbell)",,"",1,"normal",56,8,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Overhead Press (Barbell)",,"",2,"normal",50,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Overhead Press (Barbell)",,"",3,"normal",50,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Overhead Press (Barbell)",,"",4,"normal",45,12,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Calf Press (Machine)",,"",0,"normal",120,14,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Calf Press (Machine)",,"",1,"normal",120,13,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Calf Press (Machine)",,"",2,"normal",120,11,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Calf Press (Machine)",,"",3,"normal",100,15,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Straight Leg Deadlift",,"",0,"warmup",20,8,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Straight Leg Deadlift",,"",1,"warmup",50,8,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Straight Leg Deadlift",,"",2,"normal",80,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Straight Leg Deadlift",,"",3,"normal",80,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Straight Leg Deadlift",,"",4,"normal",70,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Lateral Raise (Dumbbell)",,"",0,"normal",35,5,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,,
"Evening workout 🏋️","15 Feb 2026, 18:55","15 Feb 2026, 20:10","","Lateral Raise (Dumbbell)",,"",2,"normal",25,11,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Pull Up (Weighted)",,"",0,"warmup",,2,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Pull Up (Weighted)",,"",1,"warmup",,2,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Pull Up (Weighted)",,"",2,"normal",10,10,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Pull Up (Weighted)",,"",3,"normal",10,8,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Pull Up (Weighted)",,"",4,"normal",10,7,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Pull Up (Weighted)",,"",5,"normal",,9,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Triceps Extension (Barbell)",0,"",0,"warmup",20,12,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Triceps Extension (Barbell)",0,"",1,"normal",40,10,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Triceps Extension (Barbell)",0,"",2,"normal",40,9,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Triceps Extension (Barbell)",0,"",3,"normal",40,9,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Triceps Extension (Barbell)",0,"",4,"normal",34,12,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Bent Over Row (Barbell)",0,"",0,"normal",70,10,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Bent Over Row (Barbell)",0,"",1,"normal",70,10,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Bent Over Row (Barbell)",0,"",2,"normal",60,12,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Bent Over Row (Barbell)",0,"",3,"normal",60,11,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Triceps Pushdown",,"",0,"normal",45,22,,,
"Afternoon workout 💪","13 Feb 2026, 17:09","13 Feb 2026, 17:46","","Lat Pulldown (Cable)",,"",0,"normal",60,11,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Bench Press (Barbell)",,"",0,"warmup",20,18,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Bench Press (Barbell)",,"",1,"warmup",60,10,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Bench Press (Barbell)",,"",2,"normal",94,7,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Bench Press (Barbell)",,"",3,"normal",100,4,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Bench Press (Barbell)",,"",4,"normal",80,11,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Preacher Curl (Barbell)",,"",0,"warmup",20,12,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Preacher Curl (Barbell)",,"",1,"normal",40,7,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Preacher Curl (Barbell)",,"",2,"normal",35,10,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Preacher Curl (Barbell)",,"",3,"normal",35,10,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Preacher Curl (Barbell)",,"",4,"normal",30,18,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Incline Bench Press (Barbell)",,"",0,"normal",70,8,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Incline Bench Press (Barbell)",,"",1,"normal",70,6,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Incline Bench Press (Barbell)",,"",2,"normal",60,10,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Reverse Curl (Cable)",,"",0,"normal",35,10,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Reverse Curl (Cable)",,"",1,"normal",35,11,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Reverse Curl (Cable)",,"",2,"normal",35,7,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Bicep Curl (Cable)",,"",0,"dropset",35,12,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Chest Dip (Weighted)",,"",0,"normal",25,9,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Chest Dip (Weighted)",,"",1,"normal",20,9,,,
"Afternoon workout 💪","12 Feb 2026, 16:29","12 Feb 2026, 17:26","","Chest Dip (Weighted)",,"",2,"normal",,12,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Squat (Barbell)",0,"",0,"warmup",20,16,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Squat (Barbell)",0,"",1,"warmup",40,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Squat (Barbell)",0,"",2,"normal",115,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Squat (Barbell)",0,"",3,"normal",120,3,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Squat (Barbell)",0,"",4,"normal",110,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Overhead Press (Barbell)",0,"",0,"warmup",20,16,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Overhead Press (Barbell)",0,"",1,"warmup",40,2,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Overhead Press (Barbell)",0,"",2,"normal",55,7,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Overhead Press (Barbell)",0,"",3,"dropset",40,1,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Behind The Neck Press",,"",0,"normal",45,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Behind The Neck Press",,"",1,"normal",40,10,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Behind The Neck Press",,"",2,"normal",40,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Straight Leg Deadlift",,"Deficit 25kg plate",0,"warmup",50,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Straight Leg Deadlift",,"Deficit 25kg plate",1,"normal",70,10,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Straight Leg Deadlift",,"Deficit 25kg plate",2,"normal",80,10,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Straight Leg Deadlift",,"Deficit 25kg plate",3,"normal",70,10,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Calf Press (Machine)",,"",0,"normal",120,17,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Calf Press (Machine)",,"",1,"dropset",100,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Calf Press (Machine)",,"",2,"dropset",79,8,,,
"Late night workout 🌙","11 Feb 2026, 21:29","11 Feb 2026, 22:14","","Leg Extension (Machine)",,"",0,"normal",79,9,,,
